dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1067,1687,422,21,2.0,0.8744075829383886,0.8507473154099917,0.2972196908366015,3.2059032917022705,6.911593198776245,ok,
OpenML-ID-1475,4894,1224,51,6.0,0.6315359477124183,0.609603365188116,1.0888459579189198,0.7280209064483643,3.092240333557129,ok,
OpenML-ID-1494,844,211,41,2.0,0.8862559241706162,0.8854084739220404,0.2970509919447607,0.4775581359863281,0.6349856853485107,ok,
OpenML-ID-151,36249,9063,8,2.0,0.8721174004192872,0.8718498865195978,0.2913858753373434,0.5195872783660889,27.02937626838684,ok,
OpenML-ID-40701,4000,1000,20,2.0,0.946,0.942822359699514,0.1590153340626167,0.5179667472839355,1.711301326751709,ok,
OpenML-ID-40923,73600,18400,1024,46.0,0.8007065217391305,0.7994395528517267,0.7438931888394184,29.633608102798465,2810.643584012985,ok,
OpenML-ID-1049,1166,292,37,2.0,0.9041095890410958,0.8956185297500784,0.2176889875165647,3.2183873653411865,6.8569865226745605,ok,
OpenML-ID-1464,598,150,4,2.0,0.7933333333333333,0.7725189517002383,0.4714662275313617,0.6514911651611328,0.1540760993957519,ok,
OpenML-ID-1480,466,117,10,2.0,0.6666666666666666,0.639377010326731,0.5436682109705382,0.4490916728973388,0.2917368412017822,ok,
OpenML-ID-1485,0,0,0,,,,,0.0,0.0,fail,"OutOfMemoryError: HIP out of memory. Tried to allocate 39.99 GiB. GPU 0 has a total capacity of 63.98 GiB of which 11.29 GiB is free. Of the allocated memory 35.52 GiB is allocated by PyTorch, and 15.93 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_HIP_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
OpenML-ID-1497,4364,1092,24,4.0,0.957875457875458,0.9578592644247846,0.1200141967236313,0.6319580078125,1.936787843704224,ok,
OpenML-ID-18,1600,400,6,10.0,0.755,0.7509940393656891,0.5045564414572756,0.4958419799804687,0.5720396041870117,ok,
OpenML-ID-188,588,148,19,5.0,0.7297297297297297,0.7267037205870777,0.5948472850468628,0.5030858516693115,0.3601555824279785,ok,
OpenML-ID-22,1600,400,47,10.0,0.83,0.8263299479412075,0.2920983572327308,0.4901907444000244,1.0412909984588623,ok,
OpenML-ID-23381,400,100,12,2.0,0.61,0.5036462244472257,0.6736859543820625,0.4527013301849365,0.2763118743896484,ok,
OpenML-ID-28,4496,1124,64,10.0,0.9937722419928826,0.9937680591755652,0.0274607269995271,0.5711803436279297,3.248929500579834,ok,
OpenML-ID-307,792,198,12,11.0,0.9797979797979798,0.9797823797823796,0.0757284396706501,0.5050351619720459,1.5635035037994385,ok,
OpenML-ID-31,800,200,20,2.0,0.72,0.7013333333333334,0.4904711218201636,0.4610195159912109,0.433896541595459,ok,
OpenML-ID-32,8793,2199,16,10.0,0.9954524783992724,0.9954533233800358,0.0162383327717368,0.4998559951782226,3.8903770446777344,ok,
OpenML-ID-37,614,154,8,2.0,0.7662337662337663,0.7613786213786214,0.5152238666734761,0.5711302757263184,0.3100373744964599,ok,
OpenML-ID-38,3017,755,28,2.0,0.9920529801324504,0.9919702764045644,0.0257563955565167,0.4819521903991699,1.404477596282959,ok,
OpenML-ID-40499,4400,1100,40,11.0,1.0,1.0,0.0031855972456552,0.5174038410186768,5.367522716522217,ok,
OpenML-ID-40670,2548,638,180,3.0,0.9529780564263324,0.9531545284233294,0.1374577710220646,0.6668496131896973,7.585400819778442,ok,
OpenML-ID-40966,864,216,77,8.0,0.9907407407407408,0.9907435941334248,0.0278204929597202,0.5555942058563232,0.904268741607666,ok,
